Date_nifty_50,Open_nifty_50,High_nifty_50,Low_nifty_50,Close_nifty_50,Adj Close_nifty_50,Volume_nifty_50,oil_price.Close_crude_oil_price
9/1/2022,17485.69922,17695.59961,17468.44922,17542.80078,17542.80078,308500,86.87
9/5/2022,17546.44922,17683.15039,17540.34961,17665.80078,17665.80078,230300,86.88
9/6/2022,17695.69922,17764.65039,17587.65039,17655.59961,17655.59961,251200,81.94
9/7/2022,17519.40039,17650.75,17484.30078,17624.40039,17624.40039,354100,83.54
9/8/2022,17748.15039,17807.65039,17691.94922,17798.75,17798.75,279800,86.79
9/12/2022,17890.84961,17980.55078,17889.15039,17936.34961,17936.34961,228200,87.31
9/13/2022,18044.44922,18088.30078,18015.44922,18070.05078,18070.05078,259900,88.48
9/14/2022,17771.15039,18091.55078,17771.15039,18003.75,18003.75,365900,85.1
9/15/2022,18046.34961,18096.15039,17861.5,17877.40039,17877.40039,289600,85.11
9/19/2022,17540.65039,17667.19922,17429.69922,17622.25,17622.25,258300,84.45
9/20/2022,17770.40039,17919.30078,17744.40039,17816.25,17816.25,263100,82.94
9/21/2022,17766.34961,17838.69922,17663.59961,17718.34961,17718.34961,245500,83.49
9/22/2022,17609.65039,17722.75,17532.44922,17629.80078,17629.80078,284100,78.74
9/26/2022,17156.30078,17196.40039,16978.30078,17016.30078,17016.30078,492000,78.5
9/27/2022,17110.90039,17176.44922,16942.34961,17007.40039,17007.40039,359900,82.15
9/28/2022,16870.55078,17037.59961,16820.40039,16858.59961,16858.59961,323900,81.23
9/29/2022,16993.59961,17026.05078,16788.59961,16818.09961,16818.09961,340000,79.49
10/3/2022,17102.09961,17114.65039,16855.55078,16887.34961,16887.34961,278400,86.52
10/4/2022,17147.44922,17287.30078,17117.30078,17274.30078,17274.30078,226000,87.76
10/6/2022,17379.25,17428.80078,17315.65039,17331.80078,17331.80078,265500,92.64
10/10/2022,17094.34961,17280.15039,17064.69922,17241,17241,234000,89.35
10/11/2022,17256.05078,17261.80078,16950.30078,16983.55078,16983.55078,282600,87.27
10/12/2022,17025.55078,17142.34961,16960.05078,17123.59961,17123.59961,256000,89.11
10/13/2022,17087.34961,17112.34961,16956.94922,17014.34961,17014.34961,266400,85.61
10/17/2022,17144.80078,17328.55078,17098.55078,17311.80078,17311.80078,212200,82.82
10/18/2022,17438.75,17527.80078,17434.05078,17486.94922,17486.94922,239500,85.55
10/19/2022,17568.15039,17607.59961,17472.84961,17512.25,17512.25,210500,85.98
10/20/2022,17423.09961,17584.15039,17421,17563.94922,17563.94922,249600,85.05
10/24/2022,17736.34961,17777.55078,17707.40039,17730.75,17730.75,45000,85.32
10/25/2022,17808.30078,17811.5,17637,17656.34961,17656.34961,251400,87.91
10/27/2022,17771.40039,17783.90039,17654.5,17736.94922,17736.94922,324600,87.9
10/31/2022,17910.19922,18022.80078,17899.90039,18012.19922,18012.19922,227200,88.37
11/1/2022,18130.69922,18175.80078,18060.15039,18145.40039,18145.40039,349900,90
11/2/2022,18177.90039,18178.75,18048.65039,18082.84961,18082.84961,270900,88.17
11/3/2022,17968.34961,18106.30078,17959.19922,18052.69922,18052.69922,213000,92.61
11/7/2022,18211.75,18255.5,18064.75,18202.80078,18202.80078,314800,91.79
11/9/2022,18288.25,18296.40039,18117.5,18157,18157,307200,85.83
11/10/2022,18044.34961,18103.09961,17969.40039,18028.19922,18028.19922,256500,86.47
11/11/2022,18272.34961,18362.30078,18259.34961,18349.69922,18349.69922,378500,88.96
11/14/2022,18376.40039,18399.44922,18311.40039,18329.15039,18329.15039,301400,85.87
11/15/2022,18362.75,18427.94922,18282,18403.40039,18403.40039,250900,86.92
11/16/2022,18398.25,18442.15039,18344.15039,18409.65039,18409.65039,219300,85.59
11/17/2022,18358.69922,18417.59961,18312.94922,18343.90039,18343.90039,200500,81.64
11/18/2022,18382.94922,18394.59961,18209.80078,18307.65039,18307.65039,198800,80.08
11/21/2022,18246.40039,18262.30078,18133.34961,18159.94922,18159.94922,213800,79.73
11/22/2017,10350.79981,10368.7002,10309.54981,10342.29981,10342.29981,157600,
11/23/2017,10358.4502,10374.29981,10307.29981,10348.75,10348.75,153000,
11/24/2017,10366.79981,10404.5,10362.25,10389.7002,10389.7002,129200,
11/27/2017,10361.04981,10407.15039,10340.2002,10399.54981,10399.54981,141900,
11/28/2017,10387.90039,10409.54981,10355.2002,10370.25,10370.25,196000,
11/29/2017,10376.65039,10392.9502,10345.90039,10361.29981,10361.29981,152500,
11/30/2017,10332.7002,10332.7002,10211.25,10226.54981,10226.54981,342500,
12/1/2017,10263.7002,10272.7002,10108.54981,10121.79981,10121.79981,143400,
12/4/2017,10175.04981,10179.2002,10095.7002,10127.75,10127.75,148600,
12/5/2017,10118.25,10147.9502,10069.09961,10118.25,10118.25,155500,
12/6/2017,10088.79981,10104.2002,10033.34961,10044.09961,10044.09961,166100,
12/7/2017,10063.4502,10182.65039,10061.90039,10166.7002,10166.7002,166200,
12/8/2017,10198.4502,10270.84961,10195.25,10265.65039,10265.65039,200000,
12/11/2017,10310.5,10329.2002,10282.04981,10322.25,10322.25,147400,
12/12/2017,10324.90039,10326.09961,10230.2002,10240.15039,10240.15039,175100,
12/13/2017,10236.59961,10296.54981,10169.84961,10192.9502,10192.9502,181600,
12/14/2017,10229.29981,10276.09961,10141.54981,10252.09961,10252.09961,154300,
12/15/2017,10345.65039,10373.09961,10319.65039,10333.25,10333.25,255100,
12/18/2017,10263.09961,10443.54981,10074.79981,10388.75,10388.75,230400,
12/19/2017,10414.79981,10472.2002,10406,10463.2002,10463.2002,169100,
12/20/2017,10494.40039,10494.4502,10437.15039,10444.2002,10444.2002,175200,
12/21/2017,10473.9502,10473.9502,10426.90039,10440.29981,10440.29981,151900,
12/22/2017,10457.29981,10501.09961,10448.25,10493,10493,138800,
12/26/2017,10512.29981,10545.4502,10477.9502,10531.5,10531.5,155600,
12/27/2017,10531.04981,10552.40039,10469.25,10490.75,10490.75,165200,
12/28/2017,10498.2002,10534.54981,10460.4502,10477.90039,10477.90039,272900,
12/29/2017,10492.34961,10538.7002,10488.65039,10530.7002,10530.7002,152000,
1/1/2018,,,,,,,
1/15/2018,10718.5,10782.65039,10713.79981,10741.54981,10741.54981,175900,
2/19/2018,10488.90039,10489.34961,10302.75,10378.40039,10378.40039,187300,
3/16/2018,10345.15039,10346.29981,10180.25,10195.15039,10195.15039,328500,
3/23/2018,9968.799805,10027.7002,9951.900391,9998.049805,9998.049805,285700,
4/6/2018,10322.75,10350.4502,10290.84961,10331.59961,10331.59961,200200,
4/13/2018,10495.29981,10519.90039,10451.4502,10480.59961,10480.59961,213100,
4/20/2018,10560.34961,10582.34961,10527.4502,10564.04981,10564.04981,244600,
4/27/2018,10651.65039,10719.79981,10647.54981,10692.29981,10692.29981,0,
5/4/2018,10700.4502,10700.4502,10601.59961,10618.25,10618.25,186500,
5/11/2018,10741.9502,10812.04981,10724.4502,10806.5,10806.5,203100,
5/18/2018,10671.84961,10674.9502,10589.09961,10596.40039,10596.40039,223000,
5/25/2018,10533.04981,10628.04981,10524,10605.15039,10605.15039,260800,
6/1/2018,10738.4502,10764.75,10681.5,10696.2002,10696.2002,220600,
6/8/2018,10736.40039,10779.4502,10709.04981,10767.65039,10767.65039,209400,
6/15/2018,10808.65039,10834,10755.40039,10817.7002,10817.7002,305400,
6/22/2018,10742.7002,10837,10710.4502,10821.84961,10821.84961,229800,
6/29/2018,10612.84961,10723.04981,10612.34961,10714.29981,10714.29981,242800,
7/2/2018,10732.34961,10736.15039,10604.65039,10657.29981,10657.29981,295400,
7/6/2018,10744.15039,10816.34961,10735.04981,10772.65039,10772.65039,0,
7/13/2018,11056.90039,11071.34961,10999.75,11018.90039,11018.90039,0,
7/20/2018,10963.5,11030.25,10946.2002,11010.2002,11010.2002,187300,
7/27/2018,11232.75,11283.40039,11210.25,11278.34961,11278.34961,314600,
8/3/2018,11297.79981,11368,11294.54981,11360.79981,11360.79981,218300,
8/10/2018,11474.9502,11478.75,11419.65039,11429.5,11429.5,0,
8/17/2018,11437.15039,11486.4502,11431.79981,11470.75,11470.75,234700,
8/24/2018,11566.59961,11604.59961,11532,11557.09961,11557.09961,218800,
8/31/2018,11675.84961,11727.65039,11640.09961,11680.5,11680.5,346500,
9/7/2018,11558.25,11603,11484.40039,11589.09961,11589.09961,295900,
9/14/2018,11443.5,11523.25,11430.54981,11515.2002,11515.2002,276600,
9/21/2018,11271.29981,11346.79981,10866.4502,11143.09961,11143.09961,719000,
9/28/2018,11008.09961,11034.09961,10850.29981,10930.4502,10930.4502,478100,
10/5/2018,10514.09961,10540.65039,10261.90039,10316.4502,10316.4502,606400,
10/12/2018,10331.54981,10492.4502,10322.15039,10472.5,10472.5,343500,
10/19/2018,10339.7002,10380.09961,10249.59961,10303.54981,10303.54981,357500,
10/26/2018,10122.34961,10128.84961,10004.54981,10030,10030,364300,
11/2/2018,10462.29981,10606.9502,10457.7002,10553,10553,421200,
11/22/2018,10612.65039,10646.25,10512,10526.75,10526.75,239500,
12/5/2018,10820.4502,10821.04981,10747.9502,10782.90039,10782.90039,312300,
1/1/2019,,,,,,,
1/21/2019,10919.34961,10987.4502,10885.75,10961.84961,10961.84961,288800,
2/18/2019,10738.65039,10759.90039,10628.40039,10640.9502,10640.9502,345400,
3/15/2019,11376.84961,11487,11370.79981,11426.84961,11426.84961,463700,
3/22/2019,11549.2002,11572.79981,11434.54981,11456.90039,11456.90039,386200,
4/5/2019,11638.40039,11689.65039,11609.5,11665.9502,11665.9502,266700,
4/12/2019,11612.84961,11657.34961,11578.79981,11643.4502,11643.4502,246000,
4/18/2019,11856.15039,11856.15039,11738.5,11752.79981,11752.79981,339700,
4/26/2019,11683.75,11762.90039,11661.75,11754.65039,11754.65039,333500,
5/3/2019,11722.59961,11770.90039,11699.34961,11712.25,11712.25,305500,
5/10/2019,11314.15039,11345.79981,11251.04981,11278.90039,11278.90039,387300,
5/17/2019,11261.90039,11426.15039,11259.84961,11407.15039,11407.15039,412100,
5/24/2019,11748,11859,11658.09961,11844.09961,11844.09961,374600,
5/31/2019,11999.79981,12039.25,11829.4502,11922.79981,11922.79981,438900,
6/7/2019,11865.2002,11897.5,11769.5,11870.65039,11870.65039,302500,
6/14/2019,11910.09961,11911.84961,11797.7002,11823.29981,11823.29981,390300,
6/21/2019,11827.59961,11827.9502,11705.09961,11724.09961,11724.09961,468400,
6/28/2019,11861.15039,11871.7002,11775.5,11788.84961,11788.84961,303900,
7/2/2019,11890.29981,11917.4502,11814.7002,11910.29981,11910.29981,363200,
7/5/2019,11964.75,11981.75,11797.90039,11811.15039,11811.15039,530700,
7/12/2019,11601.15039,11639.54981,11538.59961,11552.5,11552.5,359400,
7/19/2019,11627.9502,11640.34961,11399.29981,11419.25,11419.25,446000,
7/26/2019,11247.4502,11307.59961,11210.04981,11284.29981,11284.29981,522700,
8/2/2019,10930.29981,11080.15039,10848.9502,10997.34961,10997.34961,547400,
8/9/2019,11087.90039,11181.4502,11062.79981,11109.65039,11109.65039,538100,
8/16/2019,11043.65039,11068.65039,10924.29981,11047.79981,11047.79981,470900,
8/23/2019,10699.59961,10862.54981,10637.15039,10829.34961,10829.34961,667100,
8/30/2019,10987.79981,11042.59961,10874.79981,11023.25,11023.25,628200,
9/6/2019,10883.79981,10957.04981,10867.4502,10946.2002,10946.2002,497200,
9/13/2019,10986.79981,11084.4502,10945.75,11075.90039,11075.90039,624300,
9/20/2019,10746.79981,11381.90039,10691,11274.2002,11274.2002,1356800,
9/27/2019,11556.34961,11593.59961,11499.75,11512.40039,11512.40039,650000,
10/4/2019,11388.4502,11400.29981,11158.34961,11174.75,11174.75,928500,
10/11/2019,11257.7002,11362.90039,11189.40039,11305.04981,11305.04981,737800,
10/18/2019,11580.29981,11684.7002,11553.15039,11661.84961,11661.84961,853400,
10/25/2019,11646.15039,11646.90039,11490.75,11583.90039,11583.90039,812000,
11/1/2019,11886.59961,11918.29981,11843.34961,11890.59961,11890.59961,855300,
11/28/2019,12132.09961,12158.79981,12099.9502,12151.15039,12151.15039,620500,
1/1/2020,12202.15039,12222.2002,12165.29981,12182.5,12182.5,304100,
1/20/2020,12430.5,12430.5,12216.90039,12224.54981,12224.54981,491600,
2/17/2020,12131.79981,12159.59961,12037,12045.79981,12045.79981,0,
3/13/2020,9107.599609,10159.40039,8555.150391,9955.200195,9955.200195,1388000,
3/20/2020,8284.450195,8883,8178.200195,8745.450195,8745.450195,1071500,
3/27/2020,8949.099609,9038.900391,8522.900391,8660.25,8660.25,801500,
4/3/2020,8356.549805,8356.549805,8055.799805,8083.799805,8083.799805,697000,
4/9/2020,8973.049805,9128.349609,8904.549805,9111.900391,9111.900391,742100,
4/17/2020,9323.450195,9324,9091.349609,9266.75,9266.75,684200,
4/24/2020,9163.900391,9296.900391,9141.299805,9154.400391,9154.400391,659400,
5/8/2020,9376.950195,9382.650391,9238.200195,9251.5,9251.5,609100,
5/15/2020,9182.400391,9182.400391,9050,9136.849609,9136.849609,575900,
5/22/2020,9067.900391,9149.599609,8968.549805,9039.25,9039.25,675800,
5/29/2020,9422.200195,9598.849609,9376.900391,9580.299805,9580.299805,967000,
6/5/2020,10093.79981,10177.79981,10040.75,10142.15039,10142.15039,987100,
6/12/2020,9544.950195,9996.049805,9544.349609,9972.900391,9972.900391,796300,
6/19/2020,10119,10272.40039,10072.65039,10244.40039,10244.40039,892100,
6/26/2020,10378.90039,10409.84961,10311.25,10383,10383,671900,
7/2/2020,10493.04981,10598.2002,10485.54981,10551.7002,10551.7002,597400,
7/3/2020,10614.9502,10631.29981,10562.65039,10607.34961,10607.34961,525200,
7/10/2020,10764.09961,10819.40039,10713,10768.04981,10768.04981,590700,
7/17/2020,10752,10933.4502,10749.65039,10901.7002,10901.7002,676900,
7/24/2020,11149.9502,11225.40039,11090.29981,11194.15039,11194.15039,678900,
7/31/2020,11139.5,11150.40039,11026.65039,11073.4502,11073.4502,642600,
8/7/2020,11186.65039,11231.90039,11142.04981,11214.04981,11214.04981,452600,
8/14/2020,11353.29981,11366.25,11111.4502,11178.40039,11178.40039,645100,
8/21/2020,11409.65039,11418.5,11362.2002,11371.59961,11371.59961,668700,
8/28/2020,11602.9502,11686.04981,11589.40039,11647.59961,11647.59961,807000,
9/4/2020,11354.40039,11452.04981,11303.65039,11333.84961,11333.84961,681300,
9/11/2020,11447.79981,11493.5,11419.90039,11464.4502,11464.4502,554800,
9/18/2020,11584.09961,11584.09961,11446.09961,11504.9502,11504.9502,764200,
9/25/2020,10910.40039,11072.59961,10854.84961,11050.25,11050.25,559600,
10/9/2020,11852.04981,11938.59961,11805.2002,11914.2002,11914.2002,611100,
10/16/2020,11727.40039,11789.75,11667.84961,11762.4502,11762.4502,555800,
10/23/2020,11957.90039,11974.54981,11908.75,11930.34961,11930.34961,502300,
10/30/2020,11678.4502,11748.9502,11535.4502,11642.40039,11642.40039,553700,
11/14/2020,,,,,,,
11/26/2020,12906.4502,13018,12790.40039,12987,12987,549800,
1/1/2021,13996.09961,14049.84961,13991.34961,14018.5,14018.5,358100,
1/18/2021,14453.29981,14459.15039,14222.79981,14281.29981,14281.29981,762000,
2/15/2021,15270.29981,15340.15039,15243.40039,15314.7002,15314.7002,456000,
3/19/2021,14471.15039,14788.25,14350.09961,14744,14744,919200,
3/26/2021,14506.29981,14572.90039,14414.25,14507.29981,14507.29981,481000,
4/1/2021,14798.40039,14883.2002,14692.4502,14867.34961,14867.34961,445000,
4/9/2021,14882.65039,14918.4502,14785.65039,14834.84961,14834.84961,504100,
4/16/2021,14599.59961,14697.7002,14559,14617.84961,14617.84961,577200,
4/23/2021,14326.34961,14461.15039,14273.29981,14341.34961,14341.34961,498100,
4/30/2021,14747.34961,14855.4502,14601.7002,14631.09961,14631.09961,613900,
5/7/2021,14816.84961,14863.04981,14765.5,14823.15039,14823.15039,488000,
5/14/2021,14749.40039,14749.65039,14591.90039,14677.79981,14677.79981,620700,
5/21/2021,14987.79981,15190,14985.84961,15175.29981,15175.29981,572900,
5/28/2021,15421.2002,15469.65039,15394.75,15435.65039,15435.65039,468100,
6/4/2021,15712.5,15733.59961,15622.34961,15670.25,15670.25,414200,
6/11/2021,15796.4502,15835.54981,15749.79981,15799.34961,15799.34961,363000,
6/18/2021,15756.5,15761.5,15450.90039,15683.34961,15683.34961,640800,
6/25/2021,15839.34961,15870.79981,15772.29981,15860.34961,15860.34961,314600,
7/2/2021,15705.84961,15738.34961,15635.9502,15722.2002,15722.2002,254800,
7/9/2021,15688.25,15730.84961,15632.75,15689.79981,15689.79981,243200,
7/16/2021,15958.34961,15962.25,15882.59961,15923.40039,15923.40039,276300,
7/23/2021,15856.79981,15899.79981,15768.40039,15856.04981,15856.04981,294100,
7/30/2021,15800.59961,15862.79981,15744.84961,15763.04981,15763.04981,400000,
8/6/2021,16304.40039,16336.75,16223.29981,16238.2002,16238.2002,320100,
8/13/2021,16385.69922,16543.59961,16376.29981,16529.09961,16529.09961,321900,
8/20/2021,16382.5,16509.55078,16376.04981,16450.5,16450.5,350800,
8/27/2021,16642.55078,16722.05078,16565.59961,16705.19922,16705.19922,217400,
9/3/2021,17262.44922,17340.09961,17212.19922,17323.59961,17323.59961,261400,
9/17/2021,17709.65039,17792.94922,17537.65039,17585.15039,17585.15039,508300,
9/24/2021,17897.44922,17947.65039,17819.40039,17853.19922,17853.19922,360100,
10/1/2021,17531.90039,17557.15039,17452.90039,17532.05078,17532.05078,305800,
10/8/2021,17886.84961,17941.84961,17840.34961,17895.19922,17895.19922,324100,
10/22/2021,18230.69922,18314.25,18034.34961,18114.90039,18114.90039,324700,
10/29/2021,17833.05078,17915.84961,17613.09961,17671.65039,17671.65039,336500,
12/24/2021,17149.5,17155.59961,16909.59961,17003.75,17003.75,182600,
1/17/2022,18235.65039,18321.55078,18228.75,18308.09961,18308.09961,266700,
2/21/2022,17192.25,17351.05078,17070.69922,17206.65039,17206.65039,215200,
3/25/2022,17289,17294.90039,17076.55078,17153,17153,237100,
4/1/2022,17436.90039,17703.69922,17422.69922,17670.44922,17670.44922,291800,
4/8/2022,17698.15039,17842.75,17600.55078,17784.34961,17784.34961,274400,
4/22/2022,17242.75,17315.30078,17149.19922,17171.94922,17171.94922,262700,
4/29/2022,17329.25,17377.65039,17053.25,17102.55078,17102.55078,336200,
5/6/2022,16415.55078,16484.19922,16340.90039,16411.25,16411.25,300500,
5/13/2022,15977,16083.59961,15740.84961,15782.15039,15782.15039,369100,
5/20/2022,16043.79981,16283.04981,16003.84961,16266.15039,16266.15039,252400,
5/27/2022,16296.59961,16370.59961,16221.9502,16352.4502,16352.4502,274100,
6/3/2022,16761.65039,16793.84961,16567.90039,16584.30078,16584.30078,245500,
6/10/2022,16283.9502,16324.7002,16172.59961,16201.79981,16201.79981,189700,
6/17/2022,15272.65039,15400.40039,15183.40039,15293.5,15293.5,342600,
6/24/2022,15657.40039,15749.25,15619.4502,15699.25,15699.25,219600,
7/1/2022,15703.7002,15793.9502,15511.04981,15752.04981,15752.04981,364100,
7/8/2022,16273.65039,16275.5,16157.90039,16220.59961,16220.59961,281100,
7/15/2022,16010.79981,16066.9502,15927.29981,16049.2002,16049.2002,205800,
7/22/2022,16661.25,16752.25,16610.90039,16719.44922,16719.44922,190900,
7/29/2022,17079.5,17172.80078,17018.15039,17158.25,17158.25,436100,
8/5/2022,17423.65039,17474.40039,17348.75,17397.5,17397.5,355300,
8/12/2022,17659.65039,17724.65039,17597.84961,17698.15039,17698.15039,303900,
8/19/2022,17966.55078,17992.19922,17710.75,17758.44922,17758.44922,295600,
8/26/2022,17619.30078,17685.84961,17519.34961,17558.90039,17558.90039,266600,
9/2/2022,17598.40039,17643.84961,17476.44922,17539.44922,17539.44922,256300,
9/9/2022,17923.34961,17925.94922,17786,17833.34961,17833.34961,270300,
9/16/2022,17796.80078,17820.05078,17497.25,17530.84961,17530.84961,468500,
9/23/2022,17593.84961,17642.15039,17291.65039,17327.34961,17327.34961,390800,
9/30/2022,16798.05078,17187.09961,16747.69922,17094.34961,17094.34961,376100,
10/7/2022,17287.19922,17337.34961,17216.94922,17314.65039,17314.65039,216300,
10/14/2022,17322.30078,17348.55078,17169.75,17185.69922,17185.69922,227000,
10/21/2022,17622.84961,17670.15039,17520.75,17576.30078,17576.30078,277700,
10/28/2022,17756.40039,17838.90039,17723.69922,17786.80078,17786.80078,250000,
11/4/2022,18053.40039,18135.09961,18017.15039,18117.15039,18117.15039,267900,
